text,label,app_name,store_source,rating,review_date,label_source
"Very helpful and efficient. Especially for moms like me who would rather spend time with my kids and household chores than to queue on long lines in banks and payment centers. I use Gcash to pay bills, transfer money to and from my and my husband's bank accounts, send money to other people, etc. Withdrawing money using the Gcash Mastercard is very convenient too. All of that in the comfort of my own home. No need to leave the house. I don't know with other people who said their account became ""semi-verified"" after the update 'coz mine is still fully verified after updating the app. I should've rated 4 stars because I've also experienced my cash in and cash out transactions not being processed realtime. But I haven't experienced it for a while now. WHAT I DO NOW IS TO WAIT TO RECEIVE THE SMS CONFIRMATION on my phone while I stay on the transaction confirmation page in the Gcash App. I don't exit (tap on X) until I receive the SMS. I also take a screenshot of the transaction confirmation page so I have it in case I need it if I get any issues. And besides, the Customer Service Reps I've spoken to when I had those cash in and cash out issues have been very kind whilst on the phone even though they were not able to fix my concerns right away.",transfer_issue,GCash,Google Play (Kaggle public dataset),5,2018-12-16T02:31:13.000Z,strict_rule_relabel
Payment continued even though transaction failed,payment_failure,GCash,Google Play (Kaggle public dataset),1,2018-08-15T13:43:48.000Z,strict_rule_relabel
"problem with transferring from paypal to gcash. was able to transfer easily last month but right now, my paypal balance has already been deducted and did not reflect on my gcash balance. hard earned money down the drain",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-19T07:24:44.000Z,strict_rule_relabel
"Can't rely on the app in case of emergency. Cashed-in from Paypal yesterday. Received a text saying ""You will exceed your transaction limit. Please try a smaller amount..."" but the amount is still deducted from my Paypal balance. This won't happen if the app has some sort of validation checking (based on user's transaction history) before processing the cash-in. Still didn't get my money back now even though it's their system's fault. App has many useful features but still buggy (also encountered some issues in their bills payment feature). They shouldn't release an update of their app if not fully tested.. and they should be the one to do the testing, not wait for the end-users to experience the bugs.",payment_failure,GCash,Google Play (Kaggle public dataset),1,2018-08-30T05:18:22.000Z,strict_rule_relabel
so poor! whenever i cash in it errors and take my money on the other account but wont reflect to gcash. annoying!! just when you need the money,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-20T00:24:18.000Z,strict_rule_relabel
"There is a known issue when using One Plus 6 phones. Everytime I launch gcash to pay via QR, your camera doesn't detect the QR code no matter what I do. When I launch pay maya it does. Where is the problem??? You've made an update lately but it still has not fixed the scanning of QR",payment_failure,GCash,Google Play (Kaggle public dataset),1,2018-09-09T12:40:18.000Z,strict_rule_relabel
Can't log in always saying error,account_access_issue,GCash,Google Play (Kaggle public dataset),3,2017-07-23T01:33:39.000Z,strict_rule_relabel
im so disappointed with gcash 2days seen i use paypal to cash in with gcash but untill now the amount was not credited to my gcash account. i was trying to contact gcash care and customer service hotline no answer from them. i really need the money right now. please respond to your customer. disappointed with your service,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-20T14:02:06.000Z,strict_rule_relabel
"Suggestion, better if I can load promos automatically. Hope there is an option to load regular amount or a promo.",feature_request,GCash,Google Play (Kaggle public dataset),3,2018-03-27T08:39:03.000Z,strict_rule_relabel
"Since I update my Gcash from its new version lagi ng nagkakaroon ng error ( Code YTR1 ), hope you will solve this issue, and also my cash in is always delay, I will recieved an sms na I already recieved na but when I check my gcash wallet my cash in didn't reflect. thanks.",transfer_issue,GCash,Google Play (Kaggle public dataset),2,2018-12-22T11:19:58.000Z,strict_rule_relabel
app always crashing cant you fix the problem with your app ?? i cant even send money right now im so pissed off,transfer_issue,GCash,Google Play (Kaggle public dataset),3,2018-12-22T12:27:30.000Z,strict_rule_relabel
Usefull App. But I still experience error during Meralco Bill Payment. Kindly Fix it.,payment_failure,GCash,Google Play (Kaggle public dataset),4,2018-09-29T16:30:07.000Z,strict_rule_relabel
anong nangyayari sa gcash? hindi makapag cash out sa kahit saan na gcash partner!! ngayon puro error code na ang lumalabas!!! pwede lang daw ang cash in pero bawal ang cash out! what the hell!!!!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-22T13:46:52.000Z,strict_rule_relabel
Please add Touch ID in login option,feature_request,GCash,Google Play (Kaggle public dataset),4,2018-04-28T13:38:21.000Z,strict_rule_relabel
Gud Eve G cash Team... bkit lagi po nag error kpag nag click ako ng cash in.. d mkpag cash in..,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-23T12:53:24.000Z,strict_rule_relabel
"The app had an error and made a double payment with the merchant. The dispute was made few minutes after it was deducted and the rep promised to credit it back within 3-5 business days. Two weeks later still in progress, no result and as per rep still waiting for merchant respond. Woaah! It felt like they are more merchant oriented than client/customer oriented. No sense of urgency and dedication to user's concerns and issues.",payment_failure,GCash,Google Play (Kaggle public dataset),2,2018-10-03T09:23:36.000Z,strict_rule_relabel
i can't log in since yesterday. How can I resolve this?,account_access_issue,GCash,Google Play (Kaggle public dataset),3,2017-08-26T13:37:47.000Z,strict_rule_relabel
you just ruined a lot of people's Christmases this year because of your paypal to gcash Cash in problem!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-24T02:02:07.000Z,strict_rule_relabel
"Great app though I would suggest to bring back the ""from load convert to gcash"" system. It was a great setting. Would have used it alot, would have saved us alot of time. Because not all places in the ph has stores designed for urban places. So the only way for people living in urban places is for load to be converted to gcash. Just a suggestion By the way bad UI for the send money button. Your customers might double tap sending twice the amount of money, happened to me thrice. I Suggest a slide button? That it. Over all its been great.",feature_request,GCash,Google Play (Kaggle public dataset),4,2018-05-10T05:03:35.000Z,strict_rule_relabel
bakit po ganito ayaw po mag cash in puro error nalang,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-26T09:00:55.000Z,strict_rule_relabel
"I had a problem once when I paid my Smart Postpaid bill. Apparently, Smart is not accepting GCash payment and GCash (Globe) is aware of it. So it is stupid to put Smart as partner merchant or biller when they won't take my payment. Kung hndi pa ako nangulit sa Globe at Smart hotline ay hndi pa naretrieve ang pera ko. Now my next problem is my payment sa BPI credit card ko. 1 week na hndi pa nagrereflect sa BPI yung binayad ko. Also, it's so hard to find a restaurant, cafe, shop na tumatanggap ng GCash. I wish mas marami pang establishments ang meron GCash kasi sayang yung balance ko hndi naman magamit. GScore and GCredit is USELESS. Lagi ako gumagamit ng GCash pero konti lang kung magimprove score at until now di pa din ako makaaccess sa GCredit. On a postive note. Mabilis naman magload at magbayad thru QR scan.",payment_failure,GCash,Google Play (Kaggle public dataset),3,2018-11-02T23:53:10.000Z,strict_rule_relabel
I cant log in!!! Error code twr5!,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2017-09-10T08:38:56.000Z,strict_rule_relabel
Ok sana kung di lang nangunguha ng pera. I have 2 cash in transaction via visa card that was not credited for the total of 1400. Their chat support does not respond and it's been a week,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-29T00:59:08.000Z,strict_rule_relabel
"In bills payment,please add save details of merchant.everytime i pay i always enter the details of the same merchant.",payment_failure,GCash,Google Play (Kaggle public dataset),5,2018-06-01T12:06:06.000Z,strict_rule_relabel
always error when I cash in,transfer_issue,GCash,Google Play (Kaggle public dataset),2,2019-01-02T07:45:26.000Z,strict_rule_relabel
"Why are my other friends still fully verified, when I provided more complete requirements, and have been using Gcash continuously and then suddenly I'm demoted to Semi verified with no ways of cashing in and no Gscore! No response whatsoever from customer care! I feel scammed!!! My GScore does not increase, it decreases when I use GCash to pay bills and load up. My friend who doesn't even use his GCash has almost the same GScore as me. I have been using GCash to pay bills for months now.",payment_failure,GCash,Google Play (Kaggle public dataset),1,2018-12-21T17:21:55.000Z,strict_rule_relabel
Please paki check yung Bills payment lalo na sa GLOBE AT HOME lagi may error tapos kapag nag successful sa notification pero yung payment di pumapasok sa GLOBE AT HOME mismo ang reason kung bakit nadidiskonek.,payment_failure,GCash,Google Play (Kaggle public dataset),3,2018-11-29T15:02:24.000Z,strict_rule_relabel
I'll give you 5 stars IF you fix your issues and listen to your customers. All we want is to use cash in in your app but it's hassle paypal wise because it doesn't show up in our gcash the money that we transferred from paypal. Just fix this and we're all good,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-01-03T06:37:47.000Z,strict_rule_relabel
#Scam #Fraud Nag cash in via online banking. Nabawasan pera ko sa bank pero sa gcash di pa nag rereflect yung perang tig cash in ko. No reply from Gcash Care or any hotline. Bwisit. Ibalik niyo pera namain. Don't download this useless app. Magsisisi lang kayo. Not even recommended. Nagagamit pa ng mga scammers online. Di safe. Make sure na safe gamitin app niyo bago kayo mag advertise. Very misleading. Never again. I swear makuha ko lang yung pera ko idedelete ko na tong bwisit na app na to.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-28T03:42:10.000Z,strict_rule_relabel
"It is good app. But lack of loading options. Like ""Sakto load"". Please add more kind of loading options.",feature_request,GCash,Google Play (Kaggle public dataset),3,2018-07-02T06:15:28.000Z,strict_rule_relabel
"It always says something went wrong after updating the app, since last week I can't even pay bills, it's not working please fix your app",payment_failure,GCash,Google Play (Kaggle public dataset),1,2018-12-04T03:49:30.000Z,strict_rule_relabel
Gcash app is good but sometimes having too much problem. I got two accounts of gcash to help me cashout my monthly twitch payout on paypal but suddenly my gcash went unverified. I am sure i fully verified my gcash account now i cant attach my paypal or even cashin my money..very dissapointed it happens when i really need it! Gcash care support is unrichable and get no responed,transfer_issue,GCash,Google Play (Kaggle public dataset),4,2019-01-18T06:30:18.000Z,strict_rule_relabel
